Mol. wt.,CRC Pc /Bars Discrepancy
41.053,0.23804101057437776
57.09600000000002,-2.2140052605285163
105.13699999999994,2.522985792956625
93.12899999999996,2.41411427149243
103.16899999999994,-1.6638035047400237
88.15399999999995,-0.16418083015378215
73.13899999999995,0.1068484829442653
73.13899999999995,-4.442856799314285
99.17699999999994,-3.6071484569395125
129.24699999999993,5.411080992280741
129.24699999999993,5.8893099962948945
45.085000000000015,2.1602280989686093
107.15599999999996,-0.11499735887993268
107.15599999999996,0.6850026411200716
107.15599999999996,0.1850026411200716
107.15599999999996,-2.0149973588799313
157.2160000000001,-0.828592680909388
101.19299999999993,4.47376118
200.37000000000023,0.3518434699999986
60.100000000000016,7.562581923487258
45.085000000000015,1.373370282785693
115.21999999999991,-1.0243948207918976
116.20799999999991,0.5691609977324461
97.16099999999994,-0.32279336585507323
101.19299999999993,0.856347788274384
117.14799999999994,17.093614790000004
59.11200000000002,-2.658398752504837
129.16199999999998,6.55037692740698
107.15599999999996,-7.453907788200439
107.15599999999996,2.546092211799561
107.15599999999996,-10.45390778820044
107.15599999999992,10.161026494111582
135.21000000000004,-0.7915644642820645
93.12899999999996,-0.5848514393827386
93.12899999999996,-0.48485143938274433
93.12899999999996,0.015148560617255669
143.18900000000005,0.8071855700421509
143.18900000000005,3.9071855700421523
61.04000000000001,1.0100495279623942
144.26200000000014,-0.5356855869676274
125.21499999999992,3.7727477738673088
129.24699999999993,1.3258000113409167
69.06299999999999,1.7941700470260145
83.13399999999996,2.1155511999999987
119.12299999999996,-9.34684669364804
86.13799999999995,-3.917428280848547
85.14999999999995,-1.5619589894256407
74.12699999999995,5.391465186946753
55.08000000000001,-0.06282587466258605
59.11200000000002,0.07190304253047941
80.08999999999997,1.3076422751819479
79.10199999999998,1.511513689999994
71.12299999999998,3.150892235188884
129.16199999999998,3.350376927406977
101.19299999999993,-0.0018303480637449354
95.023,-5.469653487839409
59.112000000000016,-3.1741361720690264
